                                                                                            p1                                                                                             p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  1.8795  3.8088  0.4935  0.6217  0.0034     0.0119  1.0009     0.0060    0.2346       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.2151  0.7264  1.6728  0.0944  0.0094     0.0125  1.0086     0.0060    0.1919       0.0032
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  0.5471  0.1422  3.8482  0.0001  0.0715     0.0147  0.9917     0.0061    0.1918       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.6398  0.1820  3.5146  0.0004  0.0422     0.0131  1.0019     0.0068    0.1828       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.4146  0.2953  1.4040  0.1603  0.0153     0.0123  0.9997     0.0059    0.1858       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par25.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.4142  3.5044  0.4035  0.6865  0.0026     0.0109  1.0107     0.0056    0.1834       0.0033
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  1.3838  2.4464  0.5657  0.5716  0.0094     0.0125  1.0086     0.0060    0.2576       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  1.7618  3.5662  0.4940  0.6213  0.0715     0.0147  0.9917     0.0061    0.2193       0.0035
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  1.3600  2.6675  0.5099  0.6101  0.0422     0.0131  1.0019     0.0068    0.1972       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.5067  2.6171  0.5757  0.5648  0.0153     0.0123  0.9997     0.0059    0.2719       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par26.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  2.0083  5.9878  0.3354  0.7373  0.0026     0.0109  1.0107     0.0056    0.2211       0.0030
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  1.1684  0.6592  1.7725  0.0763  0.0715     0.0147  0.9917     0.0061    0.1928       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.7943  0.4309  1.8432  0.0653  0.0422     0.0131  1.0019     0.0068    0.1970       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  1.0111  0.5977  1.6917  0.0907  0.0153     0.0123  0.9997     0.0059    0.2034       0.0032
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par27.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.4504  3.2814  0.4420  0.6585  0.0026     0.0109  1.0107     0.0056    0.2863       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  0.9451  0.1177  8.0297  9.7682e-16  0.0422     0.0131  1.0019     0.0068    0.2850       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.6045  0.2103  2.8742  4.0509e-03  0.0153     0.0123  0.9997     0.0059    0.2336       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par28.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.2571  3.1262  0.4021  6.8760e-01  0.0026     0.0109  1.0107     0.0056    0.1982       0.0034
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  0.8914  0.2917  3.0553  0.0022  0.0153     0.0123  0.9997     0.0059    0.2209       0.0037
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par29.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  1.9963  4.9373  0.4043  0.6860  0.0026     0.0109  1.0107     0.0056    0.1953       0.0036
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par30.sumstats.gz  ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par31.sumstats.gz  2.1521  5.143  0.4184  0.6756  0.0026     0.0109  1.0107     0.0056    0.2999       0.0037
